Frequency,Monetary,Discount_impact,Years_active,Avg_quater,Avg_month,Recency,Customer_tenure,AOV,Churn_indicator,CLV,Gender_Female,Gender_Male,Cluster,Customer_id,Transaction_date,Product_category,City,Country,Rating,Age,Gender,Group,Stimulated_Frequency,Stimulated_Monetary
0.33333333333333337,0.34198163171653273,0.20383965649552446,2,0.5555555555555556,0.5151515151515151,0.37375337869326125,0.6583333333333333,0.5059705469678214,1,0.32132483377239635,0,1,5,519,2020-04-21,Industrial,Delhi,India,5,88,Male,Control,0.33333333333333337,0.34198163171653273
0.6666666666666666,0.6591433490608337,0.32094902740589476,3,0.3333333333333333,0.38181818181818183,0.190138875943704,0.545138888888889,0.5669039673481356,1,0.4672916452762344,0,1,1,520,2023-06-10,Electronics,New York,United States,4,42,Male,Treatment,0.7999999999999999,0.7580148514199587
0.6666666666666666,0.6591433490608337,0.32094902740589476,3,0.3333333333333333,0.38181818181818183,0.190138875943704,0.545138888888889,0.5669039673481356,1,0.4672916452762344,0,1,1,520,2022-05-03,Tools,New York,United States,2,42,Male,Treatment,0.7999999999999999,0.7580148514199587
0.6666666666666666,0.6591433490608337,0.32094902740589476,3,0.3333333333333333,0.38181818181818183,0.190138875943704,0.545138888888889,0.5669039673481356,1,0.4672916452762344,0,1,1,520,2023-03-30,Health,New York,United States,1,42,Male,Treatment,0.7999999999999999,0.7580148514199587
0.6666666666666666,0.6591433490608337,0.32094902740589476,3,0.3333333333333333,0.38181818181818183,0.190138875943704,0.545138888888889,0.5669039673481356,1,0.4672916452762344,0,1,1,520,2021-04-16,Industrial,New York,United States,1,42,Male,Control,0.6666666666666666,0.6591433490608337
0.6666666666666666,0.6591433490608337,0.32094902740589476,3,0.3333333333333333,0.38181818181818183,0.190138875943704,0.545138888888889,0.5669039673481356,1,0.4672916452762344,0,1,1,520,2022-08-18,Garden,New York,United States,5,42,Male,Treatment,0.7999999999999999,0.7580148514199587
0.33333333333333337,0.35286588000794783,0.18225885568434716,3,0.3333333333333333,0.33333333333333337,0.20877994221269452,0.7319444444444445,0.5353963358076305,1,0.36652507055516065,0,1,1,521,2022-02-08,Baby,New York,United States,2,75,Male,Treatment,0.4,0.40579576200913997
0.33333333333333337,0.35286588000794783,0.18225885568434716,3,0.3333333333333333,0.33333333333333337,0.20877994221269452,0.7319444444444445,0.5353963358076305,1,0.36652507055516065,0,1,1,521,2020-07-01,Jewelry,New York,United States,1,75,Male,Treatment,0.4,0.40579576200913997
0.33333333333333337,0.35286588000794783,0.18225885568434716,3,0.3333333333333333,0.33333333333333337,0.20877994221269452,0.7319444444444445,0.5353963358076305,1,0.36652507055516065,0,1,1,521,2023-05-21,Sports,New York,United States,3,75,Male,Control,0.33333333333333337,0.35286588000794783
0.16666666666666666,0.2105456969044129,0.14751073844691365,1,0.3333333333333333,0.4545454545454545,1.0,0.1277777777777778,0.539884060391384,1,0.04282149809428476,0,1,2,522,2020-09-25,Sports,Sydney,Australia,5,18,Male,Treatment,0.19999999999999998,0.24212755144007483
0.16666666666666666,0.2105456969044129,0.14751073844691365,1,0.3333333333333333,0.4545454545454545,1.0,0.1277777777777778,0.539884060391384,1,0.04282149809428476,0,1,2,522,2020-03-25,Toys,Sydney,Australia,4,18,Male,Control,0.16666666666666666,0.2105456969044129
0.33333333333333337,0.3936179899169029,0.23050290019208536,3,0.7777777777777779,0.6666666666666667,0.08108863827010904,0.8541666666666667,0.6455705020753587,1,0.46823890992209377,1,0,0,523,2023-10-05,Music,Sydney,Australia,5,18,Female,Treatment,0.4,0.4526606884044383
0.33333333333333337,0.3936179899169029,0.23050290019208536,3,0.7777777777777779,0.6666666666666667,0.08108863827010904,0.8541666666666667,0.6455705020753587,1,0.46823890992209377,1,0,0,523,2021-10-24,Home,Sydney,Australia,2,18,Female,Control,0.33333333333333337,0.3936179899169029
0.33333333333333337,0.3936179899169029,0.23050290019208536,3,0.7777777777777779,0.6666666666666667,0.08108863827010904,0.8541666666666667,0.6455705020753587,1,0.46823890992209377,1,0,0,523,2020-05-23,Industrial,Sydney,Australia,2,18,Female,Treatment,0.4,0.4526606884044383
0.5,0.5505210540747703,0.3322051807771455,2,0.6666666666666667,0.5909090909090909,0.028893652716935392,0.6555555555555556,0.6453519370852364,1,0.4790695569786312,0,1,5,524,2023-04-14,Kids,Tokyo,Japan,4,81,Male,Treatment,0.6,0.6330992121859857
0.5,0.5505210540747703,0.3322051807771455,2,0.6666666666666667,0.5909090909090909,0.028893652716935392,0.6555555555555556,0.6453519370852364,1,0.4790695569786312,0,1,5,524,2023-11-27,Music,Tokyo,Japan,4,81,Male,Control,0.5,0.5505210540747703
0.5,0.5505210540747703,0.3322051807771455,2,0.6666666666666667,0.5909090909090909,0.028893652716935392,0.6555555555555556,0.6453519370852364,1,0.4790695569786312,0,1,5,524,2021-04-30,Movies,Tokyo,Japan,1,81,Male,Treatment,0.6,0.6330992121859857
0.5,0.5505210540747703,0.3322051807771455,2,0.6666666666666667,0.5909090909090909,0.028893652716935392,0.6555555555555556,0.6453519370852364,1,0.4790695569786312,0,1,5,524,2023-11-30,Tools,Tokyo,Japan,4,81,Male,Control,0.5,0.5505210540747703
0.5,0.5610894569320425,0.33947736201474116,3,0.6666666666666667,0.5681818181818181,0.14167210364432842,0.7111111111111111,0.6667808577506223,1,0.5284148994115534,1,0,0,525,2021-04-05,Books,Toronto,Canada,2,33,Female,Treatment,0.6,0.6452528754718488
0.5,0.5610894569320425,0.33947736201474116,3,0.6666666666666667,0.5681818181818181,0.14167210364432842,0.7111111111111111,0.6667808577506223,1,0.5284148994115534,1,0,0,525,2023-08-01,Books,Toronto,Canada,3,33,Female,Treatment,0.6,0.6452528754718488
0.5,0.5610894569320425,0.33947736201474116,3,0.6666666666666667,0.5681818181818181,0.14167210364432842,0.7111111111111111,0.6667808577506223,1,0.5284148994115534,1,0,0,525,2021-07-16,Music,Toronto,Canada,5,33,Female,Treatment,0.6,0.6452528754718488
0.5,0.5610894569320425,0.33947736201474116,3,0.6666666666666667,0.5681818181818181,0.14167210364432842,0.7111111111111111,0.6667808577506223,1,0.5284148994115534,1,0,0,525,2020-10-11,Games,Toronto,Canada,5,33,Female,Treatment,0.6,0.6452528754718488
0.6666666666666666,0.6048474065332942,0.32538725197672413,3,0.4000000000000001,0.4,0.6123590269363406,0.5340277777777778,0.4788298497666411,1,0.42402256106152353,1,0,0,526,2020-07-22,Electronics,Shanghai,China,2,69,Female,Treatment,0.7999999999999999,0.6955745175132882
0.6666666666666666,0.6048474065332942,0.32538725197672413,3,0.4000000000000001,0.4,0.6123590269363406,0.5340277777777778,0.4788298497666411,1,0.42402256106152353,1,0,0,526,2021-11-19,Sports,Shanghai,China,4,69,Female,Control,0.6666666666666666,0.6048474065332942
0.6666666666666666,0.6048474065332942,0.32538725197672413,3,0.4000000000000001,0.4,0.6123590269363406,0.5340277777777778,0.4788298497666411,1,0.42402256106152353,1,0,0,526,2022-03-14,Baby,Shanghai,China,2,69,Female,Control,0.6666666666666666,0.6048474065332942
0.6666666666666666,0.6048474065332942,0.32538725197672413,3,0.4000000000000001,0.4,0.6123590269363406,0.5340277777777778,0.4788298497666411,1,0.42402256106152353,1,0,0,526,2021-04-20,Industrial,Shanghai,China,5,69,Female,Treatment,0.7999999999999999,0.6955745175132882
0.6666666666666666,0.6048474065332942,0.32538725197672413,3,0.4000000000000001,0.4,0.6123590269363406,0.5340277777777778,0.4788298497666411,1,0.42402256106152353,1,0,0,526,2020-02-04,Garden,Shanghai,China,2,69,Female,Treatment,0.7999999999999999,0.6955745175132882
0.0,0.060362878989522945,0.054176076504953916,1,1.0,0.9090909090909091,1.0,0.0,0.48957684996298056,1,0.0,0,1,2,527,2020-11-16,Toys,Tokyo,Japan,5,18,Male,Treatment,0.0,0.06941731083795138
0.0,0.04199595863605926,0.03890265992729374,1,0.3333333333333333,0.4545454545454545,0.5154254823375897,0.0,0.34061081055769604,1,0.0,0,1,2,528,2022-06-26,Games,Beijing,China,5,28,Male,Treatment,0.0,0.048295352431468146
0.0,0.07900446428930818,0.08929042052239586,1,0.6666666666666667,0.5454545454545454,0.8248671824028333,0.0,0.6407705763418886,1,0.0,1,0,4,529,2021-07-29,Garden,Tokyo,Japan,5,53,Female,Control,0.0,0.07900446428930818
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2023-06-18,Games,Paris,France,2,48,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2023-11-20,Games,Paris,France,2,48,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2023-03-30,Electronics,Paris,France,3,48,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2021-09-10,Computers,Paris,France,3,48,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2021-08-10,Grocery,Paris,France,1,48,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2021-10-02,Games,Paris,France,3,48,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.5020175266925102,2,0.523809523809524,0.5454545454545454,0.038214185851430715,0.6972222222222223,0.6522751074263752,1,0.8965064502991275,0,1,1,530,2021-02-19,Baby,Paris,France,3,48,Male,Control,0.9999999999999999,1.0
0.6666666666666666,0.7018639514253375,0.3804402942113072,4,0.5333333333333334,0.4363636363636363,0.33647124615528007,0.6159722222222223,0.6362015829829532,1,0.5586345372810031,0,1,7,531,2023-01-04,Music,Tokyo,Japan,2,65,Male,Treatment,0.7999999999999999,0.8071435441391381
0.6666666666666666,0.7018639514253375,0.3804402942113072,4,0.5333333333333334,0.4363636363636363,0.33647124615528007,0.6159722222222223,0.6362015829829532,1,0.5586345372810031,0,1,7,531,2020-07-31,Games,Tokyo,Japan,4,65,Male,Control,0.6666666666666666,0.7018639514253375
0.6666666666666666,0.7018639514253375,0.3804402942113072,4,0.5333333333333334,0.4363636363636363,0.33647124615528007,0.6159722222222223,0.6362015829829532,1,0.5586345372810031,0,1,7,531,2021-04-18,Electronics,Tokyo,Japan,5,65,Male,Control,0.6666666666666666,0.7018639514253375
0.6666666666666666,0.7018639514253375,0.3804402942113072,4,0.5333333333333334,0.4363636363636363,0.33647124615528007,0.6159722222222223,0.6362015829829532,1,0.5586345372810031,0,1,7,531,2022-10-10,Automotive,Tokyo,Japan,1,65,Male,Control,0.6666666666666666,0.7018639514253375
0.6666666666666666,0.7018639514253375,0.3804402942113072,4,0.5333333333333334,0.4363636363636363,0.33647124615528007,0.6159722222222223,0.6362015829829532,1,0.5586345372810031,0,1,7,531,2022-07-09,Shoes,Tokyo,Japan,1,65,Male,Control,0.6666666666666666,0.7018639514253375
0.16666666666666666,0.19004274353376652,0.10500621705100752,2,0.8333333333333333,0.8181818181818182,0.8164787025817875,0.1638888888888889,0.4567388269783027,1,0.05101265750307334,0,1,5,532,2020-12-14,Music,Mexico City,Mexico,1,60,Male,Control,0.16666666666666666,0.19004274353376652
0.16666666666666666,0.19004274353376652,0.10500621705100752,2,0.8333333333333333,0.8181818181818182,0.8164787025817875,0.1638888888888889,0.4567388269783027,1,0.05101265750307334,0,1,5,532,2021-08-07,Electronics,Mexico City,Mexico,3,60,Male,Control,0.16666666666666666,0.19004274353376652
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2021-05-09,Kids,London,United Kingdom,1,79,Male,Treatment,1.0,0.967501128980608
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2021-01-30,Music,London,United Kingdom,3,79,Male,Treatment,1.0,0.967501128980608
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2023-11-26,Games,London,United Kingdom,2,79,Male,Treatment,1.0,0.967501128980608
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2020-09-24,Movies,London,United Kingdom,3,79,Male,Control,0.8333333333333334,0.8413053295483549
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2021-02-06,Baby,London,United Kingdom,2,79,Male,Control,0.8333333333333334,0.8413053295483549
0.8333333333333334,0.8413053295483549,0.4623242158010093,3,0.3333333333333333,0.3787878787878788,0.03262186597073352,0.8041666666666667,0.6140133460585621,1,0.8598112789477963,0,1,1,534,2023-03-30,Shoes,London,United Kingdom,2,79,Male,Treatment,1.0,0.967501128980608
0.33333333333333337,0.36741241325426366,0.23369461110808684,3,0.7777777777777779,0.7575757575757576,0.11091434430049396,0.4618055555555556,0.5747231872535837,1,0.2390695310518102,1,0,0,535,2021-11-07,Health,Toronto,Canada,5,55,Female,Treatment,0.4,0.42252427524240316
0.33333333333333337,0.36741241325426366,0.23369461110808684,3,0.7777777777777779,0.7575757575757576,0.11091434430049396,0.4618055555555556,0.5747231872535837,1,0.2390695310518102,1,0,0,535,2022-08-26,Home,Toronto,Canada,5,55,Female,Control,0.33333333333333337,0.36741241325426366
0.33333333333333337,0.36741241325426366,0.23369461110808684,3,0.7777777777777779,0.7575757575757576,0.11091434430049396,0.4618055555555556,0.5747231872535837,1,0.2390695310518102,1,0,0,535,2023-09-03,Shoes,Toronto,Canada,1,55,Female,Control,0.33333333333333337,0.36741241325426366
0.33333333333333337,0.3862638108927908,0.24016880904870577,3,0.3333333333333333,0.33333333333333337,0.5489794016217726,0.5888888888888889,0.6256883280143019,1,0.3177782431835961,0,1,1,536,2022-05-21,Shoes,Sydney,Australia,5,42,Male,Control,0.33333333333333337,0.3862638108927908
0.33333333333333337,0.3862638108927908,0.24016880904870577,3,0.3333333333333333,0.33333333333333337,0.5489794016217726,0.5888888888888889,0.6256883280143019,1,0.3177782431835961,0,1,1,536,2021-08-25,Sports,Sydney,Australia,2,42,Male,Control,0.33333333333333337,0.3862638108927908
0.33333333333333337,0.3862638108927908,0.24016880904870577,3,0.3333333333333333,0.33333333333333337,0.5489794016217726,0.5888888888888889,0.6256883280143019,1,0.3177782431835961,0,1,1,536,2020-01-24,Music,Sydney,Australia,1,42,Male,Control,0.33333333333333337,0.3862638108927908
0.5,0.52866612680425,0.19659330418274623,2,0.49999999999999994,0.4545454545454545,0.16497343648056667,0.3111111111111111,0.6010380034708024,1,0.21944208655548444,0,1,5,537,2023-07-07,Baby,Tokyo,Japan,3,75,Male,Treatment,0.6,0.6079660458248874
0.5,0.52866612680425,0.19659330418274623,2,0.49999999999999994,0.4545454545454545,0.16497343648056667,0.3111111111111111,0.6010380034708024,1,0.21944208655548444,0,1,5,537,2022-12-14,Kids,Tokyo,Japan,3,75,Male,Treatment,0.6,0.6079660458248874
0.5,0.52866612680425,0.19659330418274623,2,0.49999999999999994,0.4545454545454545,0.16497343648056667,0.3111111111111111,0.6010380034708024,1,0.21944208655548444,0,1,5,537,2023-01-14,Industrial,Tokyo,Japan,5,75,Male,Treatment,0.6,0.6079660458248874
0.5,0.52866612680425,0.19659330418274623,2,0.49999999999999994,0.4545454545454545,0.16497343648056667,0.3111111111111111,0.6010380034708024,1,0.21944208655548444,0,1,5,537,2022-04-15,Baby,Tokyo,Japan,2,75,Male,Treatment,0.6,0.6079660458248874
0.0,0.09554193926045898,0.08288691481774327,1,1.0,0.8181818181818182,0.4082393512908938,0.0,0.7748987862326545,1,0.0,0,1,2,538,2022-10-19,Jewelry,Mumbai,India,5,34,Male,Treatment,0.0,0.10987323014952782
0.6666666666666666,0.6722413268314441,0.3369593905239387,2,0.5333333333333334,0.5272727272727272,0.8006337962531456,0.3506944444444445,0.5881503585248505,1,0.305960101233791,1,0,3,539,2021-08-24,Grocery,Dubai,United Arab Emirates,3,75,Female,Treatment,0.7999999999999999,0.7730775258561606
0.6666666666666666,0.6722413268314441,0.3369593905239387,2,0.5333333333333334,0.5272727272727272,0.8006337962531456,0.3506944444444445,0.5881503585248505,1,0.305960101233791,1,0,3,539,2020-08-03,Grocery,Dubai,United Arab Emirates,3,75,Female,Treatment,0.7999999999999999,0.7730775258561606
0.6666666666666666,0.6722413268314441,0.3369593905239387,2,0.5333333333333334,0.5272727272727272,0.8006337962531456,0.3506944444444445,0.5881503585248505,1,0.305960101233791,1,0,3,539,2021-05-27,Electronics,Dubai,United Arab Emirates,5,75,Female,Control,0.6666666666666666,0.6722413268314441
0.6666666666666666,0.6722413268314441,0.3369593905239387,2,0.5333333333333334,0.5272727272727272,0.8006337962531456,0.3506944444444445,0.5881503585248505,1,0.305960101233791,1,0,3,539,2020-04-06,Movies,Dubai,United Arab Emirates,1,75,Female,Control,0.6666666666666666,0.6722413268314441
0.6666666666666666,0.6722413268314441,0.3369593905239387,2,0.5333333333333334,0.5272727272727272,0.8006337962531456,0.3506944444444445,0.5881503585248505,1,0.305960101233791,1,0,3,539,2020-09-26,Shoes,Dubai,United Arab Emirates,4,75,Female,Control,0.6666666666666666,0.6722413268314441
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2023-08-26,Garden,Singapore,Singapore,2,69,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2023-06-10,Jewelry,Singapore,Singapore,3,69,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2022-06-28,Sports,Singapore,Singapore,2,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2022-12-18,Health,Singapore,Singapore,3,69,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2022-08-14,Health,Singapore,Singapore,2,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2020-04-22,Tools,Singapore,Singapore,4,69,Male,Treatment,1.1999999999999997,1.15
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2021-08-07,Games,Singapore,Singapore,5,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2020-03-21,Baby,Singapore,Singapore,2,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2020-10-09,Clothing,Singapore,Singapore,1,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2023-09-16,Computers,Singapore,Singapore,3,69,Male,Control,0.9999999999999999,1.0
0.9999999999999999,1.0,0.7452113526710117,4,0.6060606060606062,0.6115702479338843,0.0987976512256501,0.8847222222222223,0.5493672267721778,1,0.9999999999999999,0,1,7,540,2020-11-21,Electronics,Singapore,Singapore,1,69,Male,Control,0.9999999999999999,1.0
0.33333333333333337,0.3633183125253078,0.22578351654822826,2,0.4444444444444445,0.4242424242424242,0.1276913039425855,0.8305555555555556,0.5636547018319321,1,0.4260083329913363,1,0,3,541,2023-08-16,Books,Shanghai,China,2,68,Female,Control,0.33333333333333337,0.3633183125253078
0.33333333333333337,0.3633183125253078,0.22578351654822826,2,0.4444444444444445,0.4242424242424242,0.1276913039425855,0.8305555555555556,0.5636547018319321,1,0.4260083329913363,1,0,3,541,2020-05-07,Computers,Shanghai,China,3,68,Female,Treatment,0.4,0.41781605940410393
0.33333333333333337,0.3633183125253078,0.22578351654822826,2,0.4444444444444445,0.4242424242424242,0.1276913039425855,0.8305555555555556,0.5636547018319321,1,0.4260083329913363,1,0,3,541,2023-04-20,Tools,Shanghai,China,1,68,Female,Treatment,0.4,0.41781605940410393
0.5,0.6066205406542537,0.34343755227779804,3,0.4166666666666667,0.4772727272727273,0.2525864479448224,0.4625,0.7591015228566965,1,0.3681832950837675,1,0,0,542,2022-12-18,Garden,Paris,France,1,66,Female,Control,0.5,0.6066205406542537
0.5,0.6066205406542537,0.34343755227779804,3,0.4166666666666667,0.4772727272727273,0.2525864479448224,0.4625,0.7591015228566965,1,0.3681832950837675,1,0,0,542,2023-03-10,Sports,Paris,France,2,66,Female,Treatment,0.6,0.6976136217523917
0.5,0.6066205406542537,0.34343755227779804,3,0.4166666666666667,0.4772727272727273,0.2525864479448224,0.4625,0.7591015228566965,1,0.3681832950837675,1,0,0,542,2021-06-07,Baby,Paris,France,5,66,Female,Treatment,0.6,0.6976136217523917
0.5,0.6066205406542537,0.34343755227779804,3,0.4166666666666667,0.4772727272727273,0.2525864479448224,0.4625,0.7591015228566965,1,0.3681832950837675,1,0,0,542,2023-04-04,Clothing,Paris,France,3,66,Female,Control,0.5,0.6066205406542537
0.0,0.03125052145932554,0.04449976319485599,1,0.0,0.0,0.9991611520178953,0.0,0.2534592801382557,1,0.0,0,1,2,543,2021-01-23,Home,Beijing,China,3,21,Male,Control,0.0,0.03125052145932554
0.6666666666666666,0.6750656863947216,0.3763591203506074,3,0.26666666666666666,0.32727272727272727,0.14633237021157608,0.6208333333333333,0.5927317869831993,1,0.543680910443585,1,0,0,544,2022-09-13,Sports,Shanghai,China,5,48,Female,Control,0.6666666666666666,0.6750656863947216
0.6666666666666666,0.6750656863947216,0.3763591203506074,3,0.26666666666666666,0.32727272727272727,0.14633237021157608,0.6208333333333333,0.5927317869831993,1,0.543680910443585,1,0,0,544,2023-02-20,Industrial,Shanghai,China,4,48,Female,Control,0.6666666666666666,0.6750656863947216
0.6666666666666666,0.6750656863947216,0.3763591203506074,3,0.26666666666666666,0.32727272727272727,0.14633237021157608,0.6208333333333333,0.5927317869831993,1,0.543680910443585,1,0,0,544,2023-07-27,Jewelry,Shanghai,China,3,48,Female,Treatment,0.7999999999999999,0.7763255393539298
0.6666666666666666,0.6750656863947216,0.3763591203506074,3,0.26666666666666666,0.32727272727272727,0.14633237021157608,0.6208333333333333,0.5927317869831993,1,0.543680910443585,1,0,0,544,2023-03-18,Home,Shanghai,China,3,48,Female,Control,0.6666666666666666,0.6750656863947216
0.6666666666666666,0.6750656863947216,0.3763591203506074,3,0.26666666666666666,0.32727272727272727,0.14633237021157608,0.6208333333333333,0.5927317869831993,1,0.543680910443585,1,0,0,544,2021-02-13,Garden,Shanghai,China,5,48,Female,Treatment,0.7999999999999999,0.7763255393539298
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2021-10-14,Shoes,Tokyo,Japan,2,64,Female,Treatment,1.0,0.9480689979982095
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2022-04-24,Industrial,Tokyo,Japan,3,64,Female,Control,0.8333333333333334,0.8244078243462692
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2022-02-21,Jewelry,Tokyo,Japan,4,64,Female,Treatment,1.0,0.9480689979982095
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2020-08-27,Books,Tokyo,Japan,5,64,Female,Control,0.8333333333333334,0.8244078243462692
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2021-11-02,Health,Tokyo,Japan,3,64,Female,Treatment,1.0,0.9480689979982095
0.8333333333333334,0.8244078243462692,0.38379517054119905,3,0.49999999999999994,0.4545454545454545,0.5741448410849099,0.4201388888888889,0.5911719698475687,1,0.4409484755917164,1,0,0,545,2022-01-17,Computers,Tokyo,Japan,5,64,Female,Control,0.8333333333333334,0.8244078243462692
0.0,0.10053748117455469,0.041896471059679266,1,1.0,0.9090909090909091,0.038214185851430715,0.0,0.8154154367818357,1,0.0,0,1,2,546,2023-11-20,Clothing,Rio de Janeiro,Brazil,4,61,Male,Treatment,0.0,0.11561810335073788
0.16666666666666666,0.23202517950336335,0.11650002456974133,2,0.49999999999999994,0.5909090909090909,0.6067667070556435,0.06875,0.6269893940473056,1,0.024758410576785055,0,1,5,547,2022-03-20,Tools,Mexico City,Mexico,1,67,Male,Treatment,0.19999999999999998,0.26682895642886784
0.16666666666666666,0.23202517950336335,0.11650002456974133,2,0.49999999999999994,0.5909090909090909,0.6067667070556435,0.06875,0.6269893940473056,1,0.024758410576785055,0,1,5,547,2021-12-11,Grocery,Mexico City,Mexico,4,67,Male,Control,0.16666666666666666,0.23202517950336335
0.16666666666666666,0.192942229023691,0.08632249289653655,1,0.49999999999999994,0.5454545454545454,1.0,0.04097222222222222,0.4684970548530615,1,0.012891420507426565,0,1,2,548,2020-08-26,Electronics,Sydney,Australia,3,54,Male,Treatment,0.19999999999999998,0.22188356337724463
0.16666666666666666,0.192942229023691,0.08632249289653655,1,0.49999999999999994,0.5454545454545454,1.0,0.04097222222222222,0.4684970548530615,1,0.012891420507426565,0,1,2,548,2020-06-28,Games,Sydney,Australia,4,54,Male,Treatment,0.19999999999999998,0.22188356337724463
0.33333333333333337,0.3538106186738097,0.2063459433565472,1,0.4444444444444445,0.4242424242424242,0.04194239910522879,0.18611111111111112,0.5379504561975871,1,0.09340075263977747,0,1,2,550,2023-04-23,Computers,Beijing,China,1,36,Male,Treatment,0.4,0.40688221147488113
