Customer_id,Age,Gender,City,Country,Product_id,Product_category,Transaction_id,Transaction_date,Unit_price,Discount_percent,Quantity,Rating
1622,58,Male,Delhi,India,1133,Garden,6d007ceb073010c309a7c7b0eb9afc59d79b,10/25/2022,$199.00,25,4,1
1818,83,Female,Shanghai,China,1069,Shoes,bb625b477d47400780ff1b065ebb35395eed,9/5/2022,$110.00,27,7,4
263,26,Male,Sydney,Australia,1047,Tools,f65f276c3a37d0451115e6b8bffeca0028b2,3/27/2021,$133.00,20,4,1
2359,38,Female,Tokyo,Japan,1170,Toys,6c4494c9042f926866693514ab0d2382eb8f,4/7/2021,$30.00,19,3,4
2767,59,Male,Sao Paulo,Brazil,1181,Books,8c98e8b4e31b59c528a0b0b7bee5550a35a9,9/29/2023,$115.00,17,6,2
174,78,Female,Sydney,Australia,1165,Automotive,bc38da2adf709560d297c546c74501225851,3/21/2021,$10.00,30,6,1
774,21,Male,Lagos,Nigeria,1120,Sports,4e9f4b344ac290ae3f9c7b3c9523d634b1db,4/6/2020,$98.00,2,3,2
1411,31,Male,Toronto,Canada,1184,Jewelry,72b137aee442d2313b838b14991ec4e56d81,1/13/2023,$62.00,5,3,3
2343,49,Female,Lagos,Nigeria,1145,Toys,02ccb0d3ec48a64790bdba58052a824f6ba4,10/6/2020,$123.00,1,7,2
205,69,Female,Delhi,India,1108,Garden,de01458215eae176e106cc7f49293905c5b9,8/2/2023,$52.00,7,7,4
361,20,Female,Dubai,United Arab Emirates,1090,Movies,b59c7d79ff6577f8113c4b85cb1ad393e6d9,10/6/2023,$129.00,5,3,1
686,83,Male,Johannesburg,South Africa,1155,Games,1cf62f198246a343c49c3c9a9edd0ef96b61,5/17/2020,$55.00,21,6,1
798,48,Female,Toronto,Canada,1089,Garden,15039f13ce94d847560248a8bc4b4d5357f6,11/29/2021,$63.00,15,1,1
2293,25,Male,Melbourne,Australia,1033,Health,aa858bd5356495222c059f3086e2ee476ed4,7/24/2022,$63.00,22,5,2
2877,76,Male,Dubai,United Arab Emirates,1107,Industrial,1919043354e1e7e5ea551bb9d5e934f777e2,7/31/2020,$130.00,23,1,5
842,32,Male,Toronto,Canada,1172,Tools,2e3dc439df2d0818482145141555249031c4,8/29/2022,$37.00,2,3,4
1985,33,Female,Los Angeles,United States,1160,Outdoors,43dcac5d8114cd71dd9762a52a3a5642a31a,9/22/2023,$186.00,10,5,2
1463,61,Female,Beijing,China,1153,Industrial,3ca96d338e5ed48c8efa1d56511673b805cf,4/2/2022,$184.00,1,3,5
2952,81,Male,Lagos,Nigeria,1174,Baby,8f0c33be9268a64f10d528587b1a8a5dff57,10/20/2022,$152.00,25,1,3
975,66,Female,Delhi,India,1104,Books,95fb8f362e15bda4c1bf86aadadef2a87f5c,5/6/2020,$162.00,23,5,5
2473,53,Male,Sydney,Australia,1013,Toys,a34ac0c4c852ea42e31ea94a53d285cde28b,8/23/2022,$51.00,30,6,5
663,86,Female,Toronto,Canada,1065,Clothing,bbec2e20576c723618cede69ef364fddc11f,11/30/2023,$15.00,25,4,2
1930,56,Male,Tokyo,Japan,1176,Shoes,06597578ccb1fe1d3372de3132fb190a1cfd,5/30/2022,$161.00,29,4,1
929,64,Male,Sao Paulo,Brazil,1048,Movies,6a4a8459bac59beea82b3883162955a7af62,2/7/2022,$129.00,14,6,1
312,35,Female,Johannesburg,South Africa,1045,Home,f6b902e8896e4499b5011119c99038e0db37,4/23/2023,$182.00,11,5,3
563,29,Male,Mumbai,India,1114,Baby,59aeffd5185c1c6a223a5138cb219499234b,3/28/2021,$16.00,15,3,2
1949,84,Male,New York,United States,1077,Jewelry,879f298d64d2bf8a35daab1cd43ec117783a,3/6/2021,$81.00,18,1,3
2686,24,Female,Tokyo,Japan,1162,Movies,d74fd595d597d3791117117a1705ec85b814,9/5/2023,$17.00,20,4,2
2015,30,Male,Mumbai,India,1138,Grocery,7cf5f138888e8db1441833f14a6106b41880,1/13/2021,$88.00,8,6,2
768,47,Female,New York,United States,1061,Health,43bf2f178c7a32e506533b8de7afbf85651f,1/2/2021,$151.00,11,1,5
193,57,Female,Mumbai,India,1192,Jewelry,3d301fcc296ebebd963cedfc005095dd9fbe,4/24/2022,$23.00,7,1,1
1628,84,Female,Dubai,United Arab Emirates,1107,Home,6ffa7c0bb07811348a38275585ee29a43f66,5/5/2022,$130.00,1,1,1
673,70,Male,Singapore,Singapore,1049,Shoes,a9e94ad8f7df5605d33865bd22b8726102f6,3/11/2023,$71.00,4,3,1
1139,82,Male,Singapore,Singapore,1013,Sports,43d7c52e3465a6a2af1b62af263eac81ee08,11/10/2020,$51.00,7,4,1
1962,68,Male,London,United Kingdom,1172,Grocery,bc5009e9923dcfc1fecfe85560d1766f0ab9,10/9/2020,$37.00,12,2,2
2687,26,Female,Lagos,Nigeria,1120,Beauty,2372452c2e887f95dfa5d590f1609762c6e2,5/28/2021,$98.00,23,1,4
2768,39,Male,Delhi,India,1187,Kids,eee0f2e6a4dc701c67242081bc9cf896357b,2/18/2021,$80.00,3,2,3
1185,78,Female,Berlin,Germany,1177,Health,7d218aff9d75c7c81b2efcaa73e250c83fea,3/18/2021,$103.00,0,7,3
1735,89,Male,Paris,France,1026,Clothing,bad4e7340de4bef7332077b24589d943d00f,4/8/2020,$162.00,19,3,3
1083,85,Female,Mumbai,India,1050,Music,c8bc9d976c7fd613ff42bbefa9e5d31f5032,4/20/2021,$31.00,27,4,3
873,33,Male,Melbourne,Australia,1166,Movies,542255acf3d39e37c9a9e24774421a25d9a2,8/25/2020,$118.00,15,4,5
2634,21,Female,Los Angeles,United States,1131,Beauty,cc93a0189561388a06821cc29797bfd84ee3,10/8/2022,$52.00,24,2,5
1836,40,Male,Johannesburg,South Africa,1051,Movies,7ffa80f217861ec43e0160e3daff2d7d2e6b,9/15/2021,$187.00,1,5,5
515,38,Female,New York,United States,1155,Games,3d313074ed6ba07adb161aa502e10b610f12,4/2/2020,$55.00,22,5,4
1479,56,Female,Melbourne,Australia,1071,Music,da73d04b52414a76eb1723afecbca53c88aa,5/19/2023,$102.00,13,6,4
438,66,Female,Sao Paulo,Brazil,1125,Books,a967fdce6b5f4bfcdb01486f23880ffc58b4,12/9/2021,$101.00,8,5,5
524,81,Male,Tokyo,Japan,1017,Music,c127d7b8acd416d59ab6c3dc4ef507906020,11/27/2023,$85.00,17,4,4
2032,23,Female,Toronto,Canada,1118,Garden,b5f9b06075cb66c1f212f6ca93943cc1f513,6/8/2023,$41.00,12,7,5
2480,75,Female,Mumbai,India,1097,Home,5824a44ad6b8855cdd1e94687dc4d53ca534,1/9/2023,$48.00,0,5,5
2531,25,Female,Los Angeles,United States,1159,Home,82ac9796bb04e2da76310ad3ddfff7f1506c,7/11/2023,$23.00,9,1,1
1841,20,Male,Tokyo,Japan,1162,Games,94111b411df9dd4878080c482e3e8b07de05,1/15/2023,$17.00,1,7,2
2040,49,Female,Delhi,India,1190,Garden,6509541597ff02b3677008940e01b11d0794,2/20/2020,$109.00,0,4,5
2876,80,Female,Sydney,Australia,1051,Books,e6bbaf25ede8af8e19b3017f76f900daaaa6,1/1/2023,$187.00,22,6,2
763,66,Male,Beijing,China,1199,Grocery,9920e29ca53b491286a257c37a2f7e044a88,10/19/2021,$158.00,4,5,5
1079,69,Female,Berlin,Germany,1006,Movies,eec1f8e7810daf73b6c4d433174682c6bea6,3/27/2020,$165.00,8,5,2
1412,67,Male,Dubai,United Arab Emirates,1039,Outdoors,ec181cb84bababf72e5e3631866f841d318f,7/14/2023,$195.00,11,1,1
526,69,Female,Shanghai,China,1015,Electronics,321f7605339823c6b91db7ee5909f61f5d95,7/22/2020,$98.00,10,1,2
646,31,Female,Dubai,United Arab Emirates,1139,Sports,7143841f9d2ea8fb82470ef1df834bc55e0e,11/7/2022,$132.00,23,6,5
1068,36,Male,Singapore,Singapore,1012,Toys,795d4858caf77490ec29a486d1b4f405ed4d,12/3/2022,$151.00,23,4,1
2895,64,Female,Shanghai,China,1167,Baby,ba63a795b69bb5033fdc70f41d34d626a398,4/10/2020,$96.00,30,4,1
1102,82,Female,Dubai,United Arab Emirates,1183,Jewelry,4d12d626e66eb852176e89c5d4e35faecfe8,2/10/2023,$116.00,21,5,3
2251,35,Female,Rio de Janeiro,Brazil,1164,Industrial,498d326feed3156a578006669e13ec52eb81,5/2/2021,$135.00,4,6,3
2367,30,Male,Paris,France,1105,Books,e389b000f94344b8730439f2c7313ea37544,7/8/2021,$45.00,26,3,3
409,33,Male,Delhi,India,1099,Health,3c4e66bbbf22f9e022ea6b30d8b9cfdd8b56,10/3/2022,$29.00,12,3,4
2815,53,Female,Berlin,Germany,1115,Computers,fecdf38e079a07fdbad350f9c6d29f28975e,3/18/2020,$71.00,15,7,3
1011,55,Male,Paris,France,1002,Kids,4c285ae22ffab25c01c750ea2778bd4083aa,2/21/2022,$177.00,26,4,2
1832,20,Male,Singapore,Singapore,1092,Kids,5f6140d503255701d63ba006998091275b1f,10/4/2022,$96.00,12,2,5
1877,62,Female,Rio de Janeiro,Brazil,1162,Music,079f5946033dfa23d15b6c1aeccc3f6b0e39,8/8/2023,$17.00,19,5,5
1019,53,Male,London,United Kingdom,1005,Beauty,a745ec8c31d7ce3c51192fe3102844c3547f,7/21/2023,$128.00,15,6,3
904,76,Male,Toronto,Canada,1078,Beauty,a58785cfe1cbc69845f77f46e852c956b436,9/27/2020,$60.00,21,3,1
2548,27,Female,London,United Kingdom,1121,Home,e1c3f9c26cdf97e508ca1eb88adfe2100770,12/10/2021,$27.00,0,4,1
686,83,Male,Johannesburg,South Africa,1098,Toys,1ad5b912b05e70b5df9cd58739bbc3a0c36f,1/11/2020,$83.00,29,1,1
2610,86,Female,Beijing,China,1027,Outdoors,5ae8c4df5d0e04070c38b56a560a86ed8156,10/28/2021,$119.00,14,4,5
2817,38,Male,Lagos,Nigeria,1042,Health,3514e03e5cbc1beddbec84c2711f7077f558,8/25/2022,$64.00,20,4,4
1542,28,Male,Melbourne,Australia,1180,Grocery,ba16841ee677de4e978478262e0b274ee8ce,8/21/2023,$11.00,0,1,1
1715,62,Male,New York,United States,1040,Jewelry,ff0c52d27bf64d6de2af2f533d912f4ffa58,2/5/2021,$53.00,19,7,5
793,57,Male,Shanghai,China,1095,Shoes,609af9e16f6e5c5bd95aa283558d12571b00,11/16/2020,$129.00,23,2,1
503,20,Female,Sao Paulo,Brazil,1127,Garden,c27c9f2a76d617b3675fa58a5634fd7035ce,10/23/2021,$43.00,27,2,2
1482,18,Female,Mumbai,India,1190,Automotive,e00dfb042b7d4ec98877ab29297349b9ff17,10/16/2021,$109.00,23,6,2
493,61,Male,Beijing,China,1191,Industrial,3a946051f13127beeed0c7befbca5aa566df,7/13/2021,$52.00,0,4,4
914,87,Female,Delhi,India,1124,Garden,12aacc446dda75f691abbb9f34e46df64635,4/30/2021,$157.00,2,1,3
2009,51,Male,Shanghai,China,1163,Industrial,3bfe750a0123e58e8f2a3ae358b5a73c84aa,9/2/2022,$150.00,7,7,3
944,39,Male,New York,United States,1081,Garden,0b1d63b5c4096ce28d3e5d1b4d4995478672,1/8/2020,$182.00,17,4,3
2897,62,Male,London,United Kingdom,1165,Kids,435161e1669fbe7f688bdc3fff1fab00dfe3,4/28/2022,$10.00,22,1,4
1290,22,Female,Sydney,Australia,1179,Health,a1e1ff0f15e04ecca70c09907f3a48002ef0,11/27/2021,$170.00,3,4,5
2435,48,Female,Tokyo,Japan,1171,Movies,542e7ddabb7aa77e0f0193dc58f9cd3bce24,2/14/2021,$142.00,20,1,5
2397,85,Female,Delhi,India,1139,Books,98c9ea1b6bc9f49105623547f9a2ceaec5f6,2/1/2021,$132.00,27,4,2
2022,82,Male,Mumbai,India,1191,Clothing,c27b9172e3f86e2d43af8dfb2744044eccb1,2/16/2022,$52.00,30,3,4
2393,47,Male,London,United Kingdom,1157,Electronics,1d4eeaa680f70c35d5057c214b4dcdcf0225,5/29/2021,$120.00,22,6,1
1296,69,Male,Toronto,Canada,1058,Sports,90a0c1af84ee437be0af30397e17f46086c6,6/8/2021,$16.00,29,5,1
588,73,Male,New York,United States,1033,Electronics,ddfb4f0afb4d24d154606babb510980887e1,6/9/2021,$63.00,18,5,4
817,47,Female,Melbourne,Australia,1137,Health,4562c398a3ef2842ccc2e92567deb927b35f,3/23/2023,$37.00,21,5,4
2123,40,Female,Rio de Janeiro,Brazil,1032,Industrial,0e90c912a50c67e70eb9756c43f6a92f6ca8,9/16/2023,$93.00,18,6,5
1038,24,Female,Melbourne,Australia,1130,Kids,c8c8331810196e9871500170c15c22593177,4/26/2020,$48.00,16,5,4
2307,75,Male,Los Angeles,United States,1105,Music,502bed50a01bf9f79e197bcb6f7a4c5ba034,8/16/2022,$45.00,6,1,5
2325,45,Female,Lagos,Nigeria,1008,Music,05df8a5ce1bc6e51c60d929b723902a03d8d,2/17/2023,$28.00,10,4,1
1250,59,Male,Delhi,India,1014,Tools,6f5012d2f5b579cea60eedddad5555e3e2ff,12/6/2023,$159.00,4,3,4
2758,52,Female,Los Angeles,United States,1117,Industrial,7fa6b5e168ca4a8a89c3c84943c45ba249af,3/6/2022,$47.00,6,4,4
799,45,Female,Johannesburg,South Africa,1120,Garden,1fbc8e0d5fcc7f5f515be174cd975cb97860,9/15/2021,$98.00,29,3,1
2086,28,Female,New York,United States,1047,Toys,089dc4b91ee0a8b42050139ff96b2f60c4f6,8/29/2023,$133.00,14,4,2
2702,66,Female,Singapore,Singapore,1097,Toys,e7b390ba1dfc505397650d0ad89a057ccae2,3/30/2020,$48.00,3,6,5
1381,20,Male,Melbourne,Australia,1007,Computers,6f5dfb27acbf5988e4fdb1802dfb3da43a8c,7/5/2022,$99.00,9,3,3
166,73,Female,Lagos,Nigeria,1107,Music,6228a8dc3beaeb7b10ad39ac297301755a8a,2/4/2020,$130.00,12,2,1
340,56,Male,Beijing,China,1157,Electronics,2a64ccb1f73e8e88e748d9b52d4d77e36642,3/25/2023,$120.00,26,5,4
200,82,Male,Delhi,India,1116,Clothing,68c3a5f30327e77d50e8be25b41e639a93c5,3/21/2023,$52.00,26,2,1
2376,58,Female,Mumbai,India,1028,Games,b0f53ea81b337d95b145391e69025a28bad6,1/5/2021,$196.00,28,7,4
1761,53,Female,Tokyo,Japan,1200,Computers,ab164aa2eb1e1338653686475c3a5ab26d22,10/21/2021,$114.00,9,6,1
2360,25,Male,Paris,France,1036,Grocery,d6c16f9b1130ae7502c5c26bfaf39c5ecc9c,6/17/2021,$134.00,30,4,4
1144,34,Male,Sao Paulo,Brazil,1180,Toys,2bb9ca787bdf7103e59aa5225f960cd1c73d,11/5/2023,$11.00,13,5,1
1208,78,Female,Johannesburg,South Africa,1127,Movies,27a4d83bccf65b5a8e59b15e71a6a08952aa,3/2/2023,$43.00,2,1,4
590,47,Male,Sydney,Australia,1076,Movies,86a3077390a7c4c7ecdb3b7864f17a8e6ab5,9/25/2022,$64.00,29,1,3
2540,78,Female,Sydney,Australia,1066,Industrial,9e337d601e6d228ab2600c1b35274e0c10f6,7/5/2021,$150.00,22,4,2
2710,86,Female,Toronto,Canada,1138,Music,166a94d65e5fd9313a551659ceeedd811160,10/31/2020,$88.00,22,4,3
559,85,Male,Tokyo,Japan,1035,Industrial,cc319c092fe5ecddcc9bc03a5cf02ec1fb67,5/27/2022,$44.00,13,1,2
2522,70,Male,Johannesburg,South Africa,1117,Beauty,d91b057a855daa39b1aaa325212778740a57,11/25/2023,$47.00,24,5,3
782,43,Female,Lagos,Nigeria,1152,Shoes,89f42f049c89ec3f0c4270fb7c8e98e641f5,8/31/2020,$21.00,1,1,2
271,53,Male,Berlin,Germany,1076,Garden,c989b71cfa28adde7ddf753e0e835eea42b7,8/17/2021,$64.00,25,4,4
712,90,Male,Beijing,China,1045,Electronics,c6681c152c72c44cdb1de247446634197bd2,8/31/2020,$182.00,17,6,3
731,36,Male,Lagos,Nigeria,1046,Movies,7ff06b33d5f652808db531901e8e3f9193d4,10/24/2020,$78.00,17,3,1
2796,75,Male,Beijing,China,1192,Industrial,5724b28555a7178c775735a973a0bb5048c0,1/4/2021,$23.00,5,7,3
1512,79,Male,Tokyo,Japan,1031,Baby,d3d4dad5f8d484ae7ccfc7bc94182220d8f3,6/12/2021,$72.00,26,3,2
726,19,Male,Paris,France,1040,Books,dab26af64cd341490cc6e810e83bbca14806,5/5/2022,$53.00,30,4,2
1335,47,Female,Lagos,Nigeria,1130,Tools,01304859f52b074701667c739004b808d7e2,12/29/2022,$48.00,2,6,5
1863,71,Female,Toronto,Canada,1007,Books,ea39fc39c710c4f672ae5f7ee6fbbb962269,8/29/2020,$99.00,2,2,5
2063,34,Male,Tokyo,Japan,1063,Baby,2fc0b58d3d61d1e7e5a1199be24cd3b0cf62,12/11/2020,$195.00,15,4,3
409,33,Male,Delhi,India,1118,Garden,0fde03288636833dd2e71a41075fe533b858,11/21/2020,$41.00,1,1,4
2142,23,Male,Singapore,Singapore,1064,Games,3624d9031ca7c5d908a206499015f4ac66f0,7/7/2020,$76.00,14,5,4
2457,80,Female,Sydney,Australia,1181,Games,d428c004ba2a49d041e858d70aeb26d43000,12/2/2021,$115.00,3,6,3
470,43,Female,London,United Kingdom,1032,Grocery,a6bb174ef1e007be0f4505d78de3e502e616,10/26/2021,$93.00,13,2,5
1896,63,Female,Shanghai,China,1161,Beauty,04c99fc734a55261a98680a112ed993660e2,3/12/2023,$30.00,20,5,3
2256,78,Male,London,United Kingdom,1127,Shoes,d1bec8ee8495e2aa6a3fb6f1779bbcc2f840,8/26/2022,$43.00,4,6,1
353,54,Female,Rio de Janeiro,Brazil,1107,Baby,67f188edd8e45c4f4e2fcf6e1576057c37cc,1/26/2023,$130.00,13,6,2
2249,51,Female,London,United Kingdom,1200,Outdoors,f8103e983fd80fde53abb0019570798d76dd,7/26/2023,$114.00,10,6,2
2304,70,Female,Melbourne,Australia,1176,Games,c04358c8526a43a8395b182e7f0751612591,6/21/2023,$161.00,19,5,1
1631,19,Female,Tokyo,Japan,1029,Baby,3bd98610f1068e6633dc3e7dc1c0d16ca0bd,4/14/2022,$138.00,19,7,2
1011,55,Male,Paris,France,1061,Tools,01d3bc5ef4c58ec3ce7d21c6dfe2fc88e7f0,8/3/2022,$151.00,18,7,2
1975,30,Female,Delhi,India,1187,Automotive,b09823926a20c906b69146d8e370a9d0cffd,10/1/2020,$80.00,4,5,1
2838,70,Female,Sao Paulo,Brazil,1153,Toys,febeb7d38585fcbe80bc4c2e08b29ec14d78,8/2/2022,$184.00,6,1,3
2971,21,Female,Beijing,China,1101,Electronics,e8db5cc7bb20ec42b014e6ce5d66d67250c2,9/13/2023,$103.00,3,7,5
236,85,Male,Los Angeles,United States,1131,Tools,2ac61e95cb5670cb3e2c9822411cecea3129,4/8/2022,$52.00,18,6,4
1081,79,Male,Sao Paulo,Brazil,1129,Games,ffd68053dea6996777afb1d5e1829c494adc,11/17/2020,$105.00,24,1,1
520,42,Male,New York,United States,1072,Tools,a2153325d3ec526a81a11da600852be3a395,5/3/2022,$108.00,21,1,2
1441,70,Male,Johannesburg,South Africa,1098,Kids,455169cd0759f35448c5f35a42fea7818e5c,1/28/2021,$83.00,21,2,2
2598,30,Male,Sydney,Australia,1001,Jewelry,33e4738ddbd02beb10a76063cf6a4e6a50d6,11/18/2022,$116.00,25,3,5
1232,30,Female,Mexico City,Mexico,1003,Shoes,827b358334ea7ea359722ad0476fbd679784,3/12/2020,$157.00,24,2,1
2574,31,Male,Toronto,Canada,1193,Health,0ce99d40e412a6f6c325f4f5082e5b9ba92a,11/29/2020,$14.00,23,7,3
340,56,Male,Beijing,China,1120,Electronics,61c13fa39e6eb49a780a79f2ba3b152aa065,8/17/2023,$98.00,2,6,3
1494,82,Female,Beijing,China,1006,Music,76c3f0455e4ec657a60d9864cac49158fc65,8/11/2020,$165.00,12,4,5
363,45,Male,New York,United States,1077,Industrial,d1e091ad4457545d95ae9f2b492d2c2f7213,1/6/2020,$81.00,23,4,5
1652,81,Male,New York,United States,1192,Electronics,8607ac3e937c98bdbbae7f67484f90fe609d,2/10/2023,$23.00,10,3,1
168,41,Female,Toronto,Canada,1183,Clothing,b72a13c0959cf0a45c58872b7fc956ac5a44,9/23/2022,$116.00,23,7,4
325,19,Male,Singapore,Singapore,1188,Movies,f5021c653a7ebbeb359b5dd1c9b523890f46,4/23/2022,$38.00,22,1,4
1968,38,Female,Sydney,Australia,1141,Grocery,91784ceb02edbb496c741cccd29aa242ffda,3/18/2022,$162.00,20,5,3
1197,41,Female,Shanghai,China,1166,Games,4f1a324b9e98f1eb0df40c3018504ee8f76f,6/30/2021,$118.00,7,2,2
1189,62,Female,Singapore,Singapore,1056,Jewelry,64dd540f14548e70fa6da7e2940b71b95cf3,5/15/2020,$15.00,1,5,4
1582,81,Male,Dubai,United Arab Emirates,1024,Computers,e005da4292785e77aa00e3a0e99bf884e801,4/14/2020,$57.00,19,4,5
1344,18,Female,Rio de Janeiro,Brazil,1140,Industrial,0801ecba53edaaba538de293fc813936eac4,12/22/2022,$46.00,21,4,1
1163,72,Female,Melbourne,Australia,1166,Movies,6e0f59b8529d02d27dd1646e82af811f233b,11/18/2022,$118.00,8,6,4
673,70,Male,Singapore,Singapore,1072,Automotive,8100de60ae99f1b38dbe0d015953a69be18e,9/7/2021,$108.00,22,6,3
2433,27,Male,Dubai,United Arab Emirates,1031,Electronics,6c92a26b8cd0504a23f4a5118e0e1e9aff3d,9/3/2021,$72.00,4,7,5
1149,17,Female,Los Angeles,United States,1182,Jewelry,c1ed40ff09f1943841e52bfbb88d3355d029,7/9/2022,$61.00,6,5,3
1910,49,Male,Beijing,China,1096,Movies,3e67d4e0025efda544c107d6df1fef5b18b2,5/18/2023,$180.00,9,3,2
2935,71,Female,Mumbai,India,1131,Industrial,cb67bebd4eecb429121cbd8de79f03faef86,9/2/2020,$52.00,12,3,2
1472,81,Male,Delhi,India,1096,Grocery,114680d3e80c728761dbfa3538557da8d466,7/13/2023,$180.00,21,6,3
1339,54,Female,Toronto,Canada,1068,Shoes,84da6dd8f739833cd151f77fbb85a8d65100,6/7/2020,$40.00,2,5,4
1744,36,Male,Sydney,Australia,1186,Home,5c0615dd988b2f8fd37cb099b208bc800ef3,5/25/2021,$24.00,9,3,1
1212,66,Female,Lagos,Nigeria,1183,Games,a5801ddefd71a7e3da971bf505617a017141,3/17/2020,$116.00,3,7,4
968,28,Male,London,United Kingdom,1138,Movies,285f7dc7a694d653f10b177a64851f54b2aa,4/6/2023,$88.00,28,7,1
1345,47,Female,Toronto,Canada,1108,Grocery,25d97259ef3b7ccb99d215466f1dd6d5ba37,9/10/2021,$52.00,14,2,2
1657,21,Female,Paris,France,1081,Music,73b7329ebef781e1ab44d142141a4d0d6910,4/11/2021,$182.00,28,4,2
1100,20,Female,Sydney,Australia,1125,Tools,38849c2cd6f8b6497c2ccc21fc425a44dd9d,7/13/2022,$101.00,23,5,1
2071,47,Female,Berlin,Germany,1157,Clothing,3074b338b092e01a5d2212593f9f19e2073e,6/16/2022,$120.00,25,6,1
1463,61,Female,Beijing,China,1083,Garden,051d68b6bd04ed05b2af554cfc689bfd232a,8/26/2020,$189.00,11,6,3
2774,27,Female,Singapore,Singapore,1022,Kids,dd155a91bfdcada4cdcc3eab06537062f5e2,8/18/2023,$78.00,17,4,4
882,19,Female,Toronto,Canada,1148,Music,31b12de7602ee462cb766b14aa3a16c94dde,9/2/2020,$95.00,1,5,3
1923,17,Female,Lagos,Nigeria,1051,Health,63b8663f3c1491bb272718095e2bd350ed11,9/16/2020,$187.00,19,4,3
1464,71,Male,Mumbai,India,1095,Grocery,7c19a153cc7e2d89db94dca574fd846584d2,11/13/2022,$129.00,18,2,1
1462,44,Female,Sydney,Australia,1066,Sports,4b0ec7775a58c4657204fd5b0f2a4c9096aa,4/2/2022,$150.00,23,3,1
1004,33,Female,Sao Paulo,Brazil,1025,Electronics,42796d56637c4c7e6ab2b1a0a5004baa9a33,4/8/2023,$62.00,1,7,2
889,50,Male,Johannesburg,South Africa,1078,Computers,015c73da8b65d08b922acd641c627c123c72,9/28/2021,$60.00,15,7,5
1202,76,Male,Shanghai,China,1189,Sports,539c36450a39035879d5e0c6276547921efb,9/12/2020,$195.00,4,7,2
506,40,Male,Berlin,Germany,1049,Books,9bf7e307faeb2817fa3ace762e3853195826,7/6/2022,$71.00,27,3,3
2631,55,Female,Berlin,Germany,1008,Industrial,9c0ccdeb9014ccd4c14f33692cbfd6bcd318,1/20/2021,$28.00,5,3,5
1585,32,Female,Mexico City,Mexico,1019,Baby,30fcd19d4d3c6e5398cfbd9f5ca5ad89d322,6/4/2023,$138.00,29,5,3
1343,65,Male,Paris,France,1087,Baby,a1dbc14988391bb1ff4723b53bb3702dbb3b,9/30/2023,$181.00,6,2,1
2452,66,Male,Shanghai,China,1045,Clothing,8f2d71fda53a8e84cc31c8148358a47be804,5/9/2022,$182.00,27,5,5
1545,85,Male,Melbourne,Australia,1166,Books,6f94a955ca78da71057358d7b234b9ffa32a,2/10/2023,$118.00,3,7,1
943,81,Male,Shanghai,China,1103,Games,279502395b130772f6ba389485f0f50e140c,11/12/2020,$49.00,28,1,5
2396,58,Female,Shanghai,China,1019,Shoes,e4789295cbc522d7396beda6fbffb42888b4,5/24/2021,$138.00,30,6,2
595,90,Female,Berlin,Germany,1188,Kids,80a8b807e7cc6184914aba0bfcad0c884ceb,5/7/2020,$38.00,9,4,4
1746,42,Female,Delhi,India,1119,Industrial,0c3b3a7e93ba52e8c6080ebd61a66016d85d,10/5/2023,$117.00,17,3,4
431,64,Female,London,United Kingdom,1043,Electronics,c4d7cdbf0f0f2293cea1d2d4915ee98ed467,9/1/2020,$134.00,2,6,2
2453,29,Male,Shanghai,China,1175,Baby,e4d999a5a337df4ff98a8647b981764f0f93,10/10/2022,$152.00,28,2,3
2475,31,Male,Los Angeles,United States,1079,Electronics,526853e8c80fc5c3fdfcfb06e95e485adb0c,9/15/2022,$197.00,17,2,1
1372,26,Male,Tokyo,Japan,1027,Books,7e543ad475d745de91ece7e283c66e9ad506,12/8/2023,$119.00,0,4,2
132,17,Female,London,United Kingdom,1113,Automotive,1c34f683228fe288d36331a5d19d741c7bd4,3/28/2023,$127.00,9,2,2
1816,70,Male,Sydney,Australia,1003,Toys,7506b3ff56ab2c01391da14c9924ae6aab54,3/10/2020,$157.00,14,3,3
397,42,Male,Singapore,Singapore,1090,Jewelry,c034af7760cd8a80b6f4252c18652abe04bf,8/31/2020,$129.00,17,5,5
2183,23,Female,Singapore,Singapore,1004,Computers,4be4e6c31db93065c35b02aff96915928eb8,9/29/2022,$25.00,10,7,3
2709,49,Male,Lagos,Nigeria,1059,Jewelry,726b2aaf0893e21958eab7efe9e93e8900c0,12/25/2023,$56.00,9,2,5
390,42,Male,Melbourne,Australia,1152,Kids,c255bbccf95013ee6e9230baa42ebc784cf0,6/14/2021,$21.00,6,6,3
2787,90,Female,Tokyo,Japan,1029,Computers,092c4d8a4695cfcfb5b5002688261c26cd5a,11/19/2020,$138.00,27,3,1
2579,76,Male,Delhi,India,1120,Health,7fa14cc41d63d0390142ea4b18d0ddf0b6c9,1/8/2022,$98.00,9,3,2
261,82,Male,Mumbai,India,1040,Computers,acdb06d1b0369ac74128217520e0cf3a62e1,8/15/2023,$53.00,28,7,3
2325,45,Female,Lagos,Nigeria,1074,Tools,ebc7c16c1c2d2435de0cce9fad3050cb19c5,6/20/2020,$114.00,8,4,1
2981,70,Male,Shanghai,China,1097,Shoes,644777e49aeadbe37f2579ad7b6071362e57,10/7/2021,$48.00,16,6,3
929,64,Male,Sao Paulo,Brazil,1098,Books,8d1503d3d4c3eb7999ddf9873d5935a0256a,4/9/2021,$83.00,5,4,2
